index, date, isRise20Pct, isRise40Pct, refMax, refMin, v_scale
801, 06/01/2015, 0, 0, 27551.0, 27025.0, 2.92222222222
802, 06/02/2015, 0, 0, 27370.0, 27120.0, 1.38888888889
803, 06/03/2015, 0, 0, 27520.0, 27225.0, 1.63888888889
804, 06/04/2015, 0, 0, 27660.0, 26929.0, 4.06111111111
805, 06/05/2015, 0, 0, 27447.0, 27012.0, 2.41666666667
806, 06/08/2015, 0, 0, 27210.0, 26825.0, 2.13888888889
807, 06/09/2015, 0, 0, 27103.0, 26726.0, 2.09444444444
808, 06/10/2015, 0, 0, 26880.0, 26512.0, 2.04444444444
809, 06/11/2015, 1, 1, 26738.0, 26609.0, 0.716666666667
810, 06/12/2015, 0, 0, 27162.0, 26776.0, 2.14444444444
811, 06/15/2015, 0, 0, 26890.0, 26638.0, 1.4
812, 06/16/2015, 0, 0, 26648.0, 26374.0, 1.52222222222
813, 06/17/2015, 0, 0, 26688.0, 26335.0, 1.96111111111
814, 06/18/2015, 0, 0, 26700.0, 26386.0, 1.74444444444
815, 06/19/2015, 1, 0, 26790.0, 26506.0, 1.57777777778
816, 06/22/2015, 1, 1, 26768.0, 26631.0, 0.761111111111
817, 06/23/2015, 0, 0, 27295.0, 26929.0, 2.03333333333
818, 06/24/2015, 0, 0, 27330.0, 27199.0, 0.727777777778
819, 06/25/2015, 1, 0, 27270.0, 27077.0, 1.07222222222
820, 06/26/2015, 1, 0, 27047.0, 26432.0, 3.41666666667
821, 06/29/2015, 0, 0, 26700.0, 25874.0, 4.58888888889
822, 06/30/2015, 0, 0, 26496.0, 25906.0, 3.27777777778
823, 07/02/2015, 0, 0, 26437.0, 26165.0, 1.51111111111
824, 07/03/2015, 0, 0, 26418.0, 26112.0, 1.7
825, 07/06/2015, 0, 0, 26358.0, 24784.0, 8.74444444444
826, 07/07/2015, 0, 0, 25469.0, 24871.0, 3.32222222222
827, 07/08/2015, 0, 0, 24495.0, 23082.0, 7.85
828, 07/09/2015, 0, 0, 24686.0, 23321.0, 7.58333333333
829, 07/10/2015, 0, 0, 24963.0, 24495.0, 2.6
830, 07/13/2015, 0, 0, 25204.0, 24597.0, 3.37222222222
831, 07/14/2015, 0, 0, 25190.0, 24864.0, 1.81111111111
832, 07/15/2015, 0, 0, 25181.0, 24838.0, 1.90555555556
833, 07/16/2015, 0, 0, 25119.0, 24845.0, 1.52222222222
834, 07/17/2015, 0, 0, 25485.0, 25156.0, 1.82777777778
835, 07/20/2015, 0, 0, 25544.0, 25285.0, 1.43888888889
836, 07/21/2015, 0, 0, 25620.0, 25311.0, 1.71666666667
837, 07/22/2015, 0, 0, 25399.0, 25176.0, 1.23888888889
838, 07/23/2015, 0, 0, 25508.0, 25271.0, 1.31666666667
839, 07/24/2015, 1, 0, 25281.0, 25056.0, 1.25
840, 07/27/2015, 0, 0, 24920.0, 24266.0, 3.63333333333
841, 07/28/2015, 0, 0, 24987.0, 24220.0, 4.26111111111
842, 07/29/2015, 0, 0, 24716.0, 24464.0, 1.4
843, 07/30/2015, 0, 0, 24863.0, 24645.0, 1.21111111111
844, 07/31/2015, 0, 0, 24722.0, 24428.0, 1.63333333333
845, 08/03/2015, 0, 0, 24550.0, 24190.0, 2.0
846, 08/04/2015, 0, 0, 24479.0, 24187.0, 1.62222222222
847, 08/05/2015, 1, 0, 24527.0, 24307.0, 1.22222222222
848, 08/06/2015, 0, 0, 24555.0, 24254.0, 1.67222222222
849, 08/07/2015, 0, 0, 24589.0, 24200.0, 2.16111111111
850, 08/10/2015, 0, 0, 24548.0, 24058.0, 2.72222222222
851, 08/11/2015, 0, 0, 24825.0, 24357.0, 2.6
852, 08/12/2015, 0, 0, 24300.0, 23766.0, 2.96666666667
853, 08/13/2015, 1, 0, 24073.0, 23815.0, 1.43333333333
854, 08/14/2015, 0, 0, 24120.0, 23927.0, 1.07222222222
855, 08/17/2015, 0, 0, 24020.0, 23692.0, 1.82222222222
856, 08/18/2015, 0, 0, 23992.0, 23438.0, 3.07777777778
857, 08/19/2015, 0, 0, 23526.0, 23116.0, 2.27777777778
858, 08/20/2015, 1, 0, 22976.0, 22546.0, 2.38888888889
859, 08/21/2015, 1, 1, 22384.0, 22125.0, 1.43888888889
860, 08/24/2015, 0, 0, 21790.0, 21131.0, 3.66111111111
861, 08/25/2015, 1, 1, 21856.0, 20891.0, 5.36111111111
862, 08/26/2015, 0, 0, 21697.0, 21127.0, 3.16666666667
863, 08/27/2015, 1, 0, 21749.0, 21416.0, 1.85
864, 08/28/2015, 0, 0, 22249.0, 21950.0, 1.66111111111
865, 08/31/2015, 0, 0, 21618.0, 21266.0, 1.95555555556
866, 09/01/2015, 0, 0, 21485.0, 21268.0, 1.20555555556
867, 09/02/2015, 0, 0, 21190.0, 20671.0, 2.88333333333
868, 09/04/2015, 0, 0, 20999.0, 20567.0, 2.4
869, 09/07/2015, 0, 0, 20980.0, 20514.0, 2.58888888889
870, 09/08/2015, 1, 0, 21122.0, 20401.0, 4.00555555556
871, 09/09/2015, 0, 0, 22016.0, 21413.0, 3.35
872, 09/10/2015, 0, 0, 21708.0, 21436.0, 1.51111111111
873, 09/11/2015, 0, 0, 21840.0, 21467.0, 2.07222222222
874, 09/14/2015, 0, 0, 21685.0, 21369.0, 1.75555555556
875, 09/15/2015, 0, 0, 21585.0, 21387.0, 1.1
876, 09/16/2015, 0, 0, 22074.0, 21576.0, 2.76666666667
877, 09/17/2015, 0, 0, 22171.0, 21687.0, 2.68888888889
878, 09/18/2015, 1, 1, 22042.0, 21718.0, 1.8
879, 09/21/2015, 0, 0, 21730.0, 21498.0, 1.28888888889
880, 09/22/2015, 0, 0, 22128.0, 21750.0, 2.1
881, 09/23/2015, 1, 0, 21565.0, 20982.0, 3.23888888889
882, 09/24/2015, 0, 0, 21380.0, 21024.0, 1.97777777778
883, 09/25/2015, 1, 0, 21205.0, 20965.0, 1.33333333333
884, 09/29/2015, 0, 0, 20637.0, 20406.0, 1.28333333333
885, 09/30/2015, 0, 0, 20918.0, 20670.0, 1.37777777778
886, 10/02/2015, 1, 0, 21443.0, 21126.0, 1.76111111111
887, 10/05/2015, 1, 0, 21979.0, 21716.0, 1.46111111111
888, 10/06/2015, 0, 0, 22149.0, 21701.0, 2.48888888889
889, 10/07/2015, 1, 0, 22360.0, 21780.0, 3.22222222222
890, 10/08/2015, 1, 0, 22600.0, 22170.0, 2.38888888889
891, 10/09/2015, 0, 0, 22788.0, 22425.0, 2.01666666667
892, 10/12/2015, 1, 0, 22759.0, 22474.0, 1.58333333333
893, 10/13/2015, 0, 0, 22768.0, 22467.0, 1.67222222222
894, 10/14/2015, 1, 0, 22554.0, 22344.0, 1.16666666667
895, 10/15/2015, 0, 0, 22928.0, 22560.0, 2.04444444444
896, 10/16/2015, 1, 0, 23124.0, 22942.0, 1.01111111111
897, 10/19/2015, 1, 0, 23069.0, 22904.0, 0.916666666667
898, 10/20/2015, 0, 0, 23030.0, 22822.0, 1.15555555556
899, 10/22/2015, 1, 0, 22876.0, 22749.0, 0.705555555556
900, 10/23/2015, 0, 0, 23289.0, 23124.0, 0.916666666667
901, 10/26/2015, 0, 0, 23419.0, 23077.0, 1.9
902, 10/27/2015, 0, 0, 23150.0, 22913.0, 1.31666666667
903, 10/28/2015, 0, 0, 23130.0, 22946.0, 1.02222222222
904, 10/29/2015, 0, 0, 23079.0, 22866.0, 1.18333333333
905, 10/30/2015, 0, 0, 22848.0, 22632.0, 1.2
906, 11/02/2015, 0, 0, 22584.0, 22335.0, 1.38333333333
907, 11/03/2015, 0, 0, 22677.0, 22545.0, 0.733333333333
908, 11/04/2015, 0, 0, 23347.0, 22678.0, 3.71666666667
909, 11/05/2015, 0, 0, 23164.0, 22962.0, 1.12222222222
910, 11/06/2015, 0, 0, 22917.0, 22776.0, 0.783333333333
911, 11/09/2015, 0, 0, 22951.0, 22658.0, 1.62777777778
912, 11/10/2015, 1, 1, 22467.0, 22327.0, 0.777777777778
913, 11/11/2015, 1, 0, 22428.0, 22281.0, 0.816666666667
914, 11/12/2015, 0, 0, 22853.0, 22396.0, 2.53888888889
915, 11/13/2015, 0, 0, 22524.0, 22270.0, 1.41111111111
916, 11/16/2015, 1, 0, 22068.0, 21919.0, 0.827777777778
917, 11/17/2015, 0, 0, 22488.0, 22268.0, 1.22222222222
918, 11/18/2015, 0, 0, 22353.0, 22165.0, 1.04444444444
919, 11/19/2015, 0, 0, 22574.0, 22408.0, 0.922222222222
920, 11/20/2015, 1, 1, 22581.0, 22440.0, 0.783333333333
921, 11/23/2015, 0, 0, 22817.0, 22637.0, 1.0
922, 11/24/2015, 0, 0, 22705.0, 22423.0, 1.56666666667
923, 11/25/2015, 0, 0, 22633.0, 22453.0, 1.0
924, 11/26/2015, 0, 0, 23055.0, 22463.0, 3.28888888889
925, 11/27/2015, 0, 0, 22592.0, 22201.0, 2.17222222222
926, 11/30/2015, 0, 0, 22167.0, 21875.0, 1.62222222222
927, 12/01/2015, 0, 0, 22489.0, 22151.0, 1.87777777778
928, 12/02/2015, 0, 0, 22576.0, 22387.0, 1.05
929, 12/03/2015, 1, 0, 22484.0, 22273.0, 1.17222222222
930, 12/04/2015, 0, 0, 22208.0, 22075.0, 0.738888888889
931, 12/07/2015, 0, 0, 22388.0, 22242.0, 0.811111111111
932, 12/08/2015, 0, 0, 22095.0, 21724.0, 2.06111111111
933, 12/09/2015, 0, 0, 21850.0, 21722.0, 0.711111111111
934, 12/10/2015, 0, 0, 21872.0, 21674.0, 1.1
935, 12/11/2015, 0, 0, 21743.0, 21448.0, 1.63888888889
936, 12/14/2015, 0, 0, 21324.0, 21009.0, 1.75
937, 12/15/2015, 0, 0, 21409.0, 21237.0, 0.955555555556
938, 12/16/2015, 1, 0, 21770.0, 21505.0, 1.47222222222
939, 12/17/2015, 0, 0, 22009.0, 21751.0, 1.43333333333
940, 12/18/2015, 0, 0, 21961.0, 21624.0, 1.87222222222
941, 12/21/2015, 0, 0, 21852.0, 21602.0, 1.38888888889
942, 12/22/2015, 1, 0, 21841.0, 21722.0, 0.661111111111
943, 12/23/2015, 1, 0, 22123.0, 21842.0, 1.56111111111
945, 12/28/2015, 0, 0, 22186.0, 21856.0, 1.83333333333
946, 12/29/2015, 1, 0, 22030.0, 21865.0, 0.916666666667
947, 12/30/2015, 0, 0, 22156.0, 21908.0, 1.37777777778
949, 01/04/2016, 0, 0, 21857.0, 21178.0, 3.77222222222
950, 01/05/2016, 0, 0, 21409.0, 21056.0, 1.96111111111
951, 01/06/2016, 0, 0, 21250.0, 20895.0, 1.97222222222
952, 01/07/2016, 0, 0, 20834.0, 20290.0, 3.02222222222
953, 01/08/2016, 0, 0, 20620.0, 20337.0, 1.57222222222
954, 01/11/2016, 0, 0, 20066.0, 19848.0, 1.21111111111
955, 01/12/2016, 0, 0, 20112.0, 19701.0, 2.28333333333
956, 01/13/2016, 0, 0, 20229.0, 19973.0, 1.42222222222
957, 01/14/2016, 0, 0, 19893.0, 19495.0, 2.21111111111
958, 01/15/2016, 0, 0, 19827.0, 19497.0, 1.83333333333
959, 01/18/2016, 0, 0, 19442.0, 19188.0, 1.41111111111
960, 01/19/2016, 1, 0, 19537.0, 19194.0, 1.90555555556
961, 01/20/2016, 0, 0, 19343.0, 18789.0, 3.07777777778
962, 01/21/2016, 0, 0, 19260.0, 18576.0, 3.8
963, 01/22/2016, 0, 0, 19155.0, 18772.0, 2.12777777778
964, 01/25/2016, 0, 0, 19505.0, 19280.0, 1.25
965, 01/26/2016, 0, 0, 19086.0, 18840.0, 1.36666666667
966, 01/27/2016, 0, 0, 19279.0, 18938.0, 1.89444444444
967, 01/28/2016, 0, 0, 19230.0, 19050.0, 1.0
968, 01/29/2016, 0, 0, 19639.0, 19072.0, 3.15
969, 02/01/2016, 0, 0, 19715.0, 19427.0, 1.6
970, 02/02/2016, 0, 0, 19609.0, 19382.0, 1.26111111111
971, 02/03/2016, 0, 0, 19022.0, 18761.0, 1.45
972, 02/04/2016, 0, 0, 19357.0, 19155.0, 1.12222222222
973, 02/05/2016, 1, 0, 19409.0, 19223.0, 1.03333333333
974, 02/11/2016, 0, 0, 18587.0, 18298.0, 1.60555555556
975, 02/12/2016, 0, 0, 18484.0, 18242.0, 1.34444444444
976, 02/15/2016, 0, 0, 18913.0, 18648.0, 1.47222222222
977, 02/16/2016, 0, 0, 19272.0, 18918.0, 1.96666666667
978, 02/17/2016, 0, 0, 19307.0, 18945.0, 2.01111111111
979, 02/18/2016, 0, 0, 19451.0, 19270.0, 1.00555555556
980, 02/19/2016, 1, 1, 19333.0, 19213.0, 0.666666666667
981, 02/22/2016, 1, 0, 19546.0, 19386.0, 0.888888888889
982, 02/23/2016, 0, 0, 19557.0, 19326.0, 1.28333333333
983, 02/24/2016, 0, 0, 19375.0, 19087.0, 1.6
984, 02/25/2016, 0, 0, 19209.0, 18883.0, 1.81111111111
985, 02/26/2016, 0, 0, 19276.0, 19165.0, 0.616666666667
986, 02/29/2016, 0, 0, 19345.0, 18971.0, 2.07777777778
987, 03/01/2016, 1, 1, 19225.0, 19009.0, 1.2
988, 03/02/2016, 0, 0, 19995.0, 19698.0, 1.65
989, 03/03/2016, 0, 0, 20063.0, 19788.0, 1.52777777778
990, 03/04/2016, 0, 0, 20158.0, 19941.0, 1.20555555556
991, 03/07/2016, 0, 0, 20298.0, 20084.0, 1.18888888889
992, 03/08/2016, 0, 0, 20133.0, 19902.0, 1.28333333333
993, 03/09/2016, 0, 0, 19993.0, 19830.0, 0.905555555556
994, 03/10/2016, 0, 0, 20196.0, 19993.0, 1.12777777778
995, 03/11/2016, 0, 0, 20202.0, 19861.0, 1.89444444444
996, 03/14/2016, 1, 0, 20498.0, 20330.0, 0.933333333333
997, 03/15/2016, 0, 0, 20379.0, 20274.0, 0.583333333333
998, 03/16/2016, 1, 0, 20432.0, 20206.0, 1.25555555556
999, 03/17/2016, 0, 0, 20637.0, 20452.0, 1.02777777778
1000, 03/18/2016, 0, 0, 20697.0, 20531.0, 0.922222222222
1001, 03/21/2016, 0, 0, 20784.0, 20622.0, 0.9
1002, 03/22/2016, 0, 0, 20775.0, 20606.0, 0.938888888889
1003, 03/23/2016, 1, 0, 20688.0, 20531.0, 0.872222222222
1004, 03/24/2016, 0, 0, 20507.0, 20295.0, 1.17777777778
1005, 03/29/2016, 0, 0, 20426.0, 20267.0, 0.883333333333
1006, 03/30/2016, 0, 0, 20718.0, 20548.0, 0.944444444444
1007, 03/31/2016, 1, 0, 20891.0, 20721.0, 0.944444444444
1008, 04/01/2016, 0, 0, 20835.0, 20501.0, 1.85555555556
1009, 04/05/2016, 0, 0, 20389.0, 20129.0, 1.44444444444
1010, 04/06/2016, 0, 0, 20233.0, 20067.0, 0.922222222222
1011, 04/07/2016, 0, 0, 20368.0, 20157.0, 1.17222222222
1012, 04/08/2016, 1, 1, 20259.0, 19997.0, 1.45555555556
1013, 04/11/2016, 1, 1, 20581.0, 20185.0, 2.2
1014, 04/12/2016, 0, 0, 20568.0, 20424.0, 0.8
1015, 04/13/2016, 1, 1, 21087.0, 20718.0, 2.05
1016, 04/14/2016, 0, 0, 21546.0, 21319.0, 1.26111111111
1017, 04/15/2016, 0, 0, 21451.0, 21306.0, 0.805555555556
1018, 04/18/2016, 1, 1, 21194.0, 21037.0, 0.872222222222
1019, 04/19/2016, 1, 0, 21524.0, 21289.0, 1.30555555556
1020, 04/20/2016, 1, 0, 21503.0, 21142.0, 2.00555555556
1021, 04/21/2016, 0, 0, 21664.0, 21366.0, 1.65555555556
1022, 04/22/2016, 1, 0, 21500.0, 21366.0, 0.744444444444
1023, 04/25/2016, 0, 0, 21449.0, 21346.0, 0.572222222222
1024, 04/26/2016, 1, 1, 21427.0, 21102.0, 1.80555555556
1025, 04/27/2016, 0, 0, 21450.0, 21303.0, 0.816666666667
1026, 04/28/2016, 0, 0, 21652.0, 21427.0, 1.25
1027, 04/29/2016, 0, 0, 21135.0, 20914.0, 1.22777777778
1028, 05/03/2016, 0, 0, 20987.0, 20651.0, 1.86666666667
1029, 05/04/2016, 0, 0, 20461.0, 20287.0, 0.966666666667
1030, 05/05/2016, 0, 0, 20391.0, 20215.0, 0.977777777778
1031, 05/06/2016, 0, 0, 20246.0, 19919.0, 1.81666666667
1032, 05/09/2016, 0, 0, 20207.0, 20014.0, 1.07222222222
1033, 05/10/2016, 0, 0, 20115.0, 19885.0, 1.27777777778
1034, 05/11/2016, 0, 0, 20253.0, 19908.0, 1.91666666667
1035, 05/12/2016, 0, 0, 20009.0, 19748.0, 1.45
1036, 05/13/2016, 1, 1, 19744.0, 19463.0, 1.56111111111
1037, 05/16/2016, 1, 0, 19880.0, 19550.0, 1.83333333333
1038, 05/17/2016, 0, 0, 19952.0, 19738.0, 1.18888888889
1039, 05/18/2016, 0, 0, 19822.0, 19638.0, 1.02222222222
1040, 05/19/2016, 0, 0, 19731.0, 19592.0, 0.772222222222
1041, 05/20/2016, 0, 0, 19948.0, 19591.0, 1.98333333333
1042, 05/23/2016, 1, 0, 19937.0, 19723.0, 1.18888888889
1043, 05/24/2016, 1, 1, 19799.0, 19706.0, 0.516666666667
1044, 05/25/2016, 0, 0, 20409.0, 20137.0, 1.51111111111
1045, 05/26/2016, 0, 0, 20390.0, 20253.0, 0.761111111111
1046, 05/27/2016, 0, 0, 20595.0, 20294.0, 1.67222222222
1047, 05/30/2016, 0, 0, 20733.0, 20504.0, 1.27222222222
1048, 05/31/2016, 0, 0, 20719.0, 20320.0, 2.21666666667
1049, 06/01/2016, 0, 0, 20645.0, 20444.0, 1.11666666667
1050, 06/02/2016, 0, 0, 20623.0, 20449.0, 0.966666666667
1051, 06/03/2016, 0, 0, 20835.0, 20675.0, 0.888888888889
1052, 06/06/2016, 1, 0, 20790.0, 20607.0, 1.01666666667
1053, 06/07/2016, 0, 0, 21128.0, 20946.0, 1.01111111111
1054, 06/08/2016, 1, 0, 21157.0, 21001.0, 0.866666666667
1055, 06/10/2016, 0, 0, 21109.0, 20922.0, 1.03888888889
1056, 06/13/2016, 1, 0, 20547.0, 20247.0, 1.66666666667
1057, 06/14/2016, 0, 0, 20362.0, 20200.0, 0.9
1058, 06/15/2016, 0, 0, 20319.0, 19950.0, 2.05
1059, 06/16/2016, 0, 0, 20164.0, 19809.0, 1.97222222222
1060, 06/17/2016, 0, 0, 20154.0, 19932.0, 1.23333333333
1061, 06/20/2016, 0, 0, 20416.0, 20133.0, 1.57222222222
1062, 06/21/2016, 1, 0, 20519.0, 20345.0, 0.966666666667
1063, 06/22/2016, 0, 0, 20788.0, 20440.0, 1.93333333333
1064, 06/23/2016, 1, 1, 20850.0, 20703.0, 0.816666666667
1065, 06/24/2016, 0, 0, 20999.0, 19597.0, 7.78888888889
1066, 06/27/2016, 0, 0, 20236.0, 19934.0, 1.67777777778
1067, 06/28/2016, 1, 0, 20084.0, 19810.0, 1.52222222222
1068, 06/29/2016, 0, 0, 20375.0, 20207.0, 0.933333333333
1069, 06/30/2016, 1, 1, 20854.0, 20644.0, 1.16666666667
1070, 07/04/2016, 0, 0, 21195.0, 20873.0, 1.78888888889
1071, 07/05/2016, 0, 0, 20965.0, 20782.0, 1.01666666667
1072, 07/06/2016, 1, 0, 20577.0, 20291.0, 1.58888888889
1073, 07/07/2016, 0, 0, 20744.0, 20591.0, 0.85
1074, 07/08/2016, 1, 0, 20637.0, 20457.0, 1.0
1075, 07/11/2016, 0, 0, 21035.0, 20869.0, 0.922222222222
1076, 07/12/2016, 0, 0, 21267.0, 20995.0, 1.51111111111
1077, 07/13/2016, 0, 0, 21465.0, 21308.0, 0.872222222222
1078, 07/14/2016, 0, 0, 21582.0, 21286.0, 1.64444444444
1079, 07/15/2016, 1, 1, 21773.0, 21543.0, 1.27777777778
1080, 07/18/2016, 0, 0, 21855.0, 21660.0, 1.08333333333
1081, 07/19/2016, 0, 0, 21757.0, 21647.0, 0.611111111111
1082, 07/20/2016, 0, 0, 21928.0, 21660.0, 1.48888888889
1083, 07/21/2016, 0, 0, 22138.0, 21923.0, 1.19444444444
1084, 07/22/2016, 1, 0, 21984.0, 21874.0, 0.611111111111
1085, 07/25/2016, 1, 0, 22113.0, 21914.0, 1.10555555556
1086, 07/26/2016, 0, 0, 22321.0, 21885.0, 2.42222222222
1087, 07/27/2016, 0, 0, 22286.0, 22020.0, 1.47777777778
1088, 07/28/2016, 0, 0, 22197.0, 22080.0, 0.65
1089, 07/29/2016, 0, 0, 22137.0, 21891.0, 1.36666666667
1090, 08/01/2016, 0, 0, 22245.0, 21984.0, 1.45
1091, 08/03/2016, 0, 0, 21796.0, 21700.0, 0.533333333333
1092, 08/04/2016, 0, 0, 21877.0, 21753.0, 0.688888888889
1093, 08/05/2016, 0, 0, 22144.0, 21932.0, 1.17777777778
1094, 08/08/2016, 0, 0, 22443.0, 22218.0, 1.25
1095, 08/09/2016, 0, 0, 22469.0, 22385.0, 0.466666666667
1096, 08/10/2016, 0, 0, 22600.0, 22359.0, 1.33888888889
1097, 08/11/2016, 0, 0, 22687.0, 22351.0, 1.86666666667
1098, 08/12/2016, 0, 0, 22817.0, 22699.0, 0.655555555556
1099, 08/15/2016, 0, 0, 22981.0, 22727.0, 1.41111111111
1100, 08/16/2016, 0, 0, 23056.0, 22864.0, 1.06666666667
1101, 08/17/2016, 0, 0, 23030.0, 22869.0, 0.894444444444
1102, 08/18/2016, 0, 0, 23205.0, 22963.0, 1.34444444444
1103, 08/19/2016, 0, 0, 23148.0, 22872.0, 1.53333333333
1104, 08/22/2016, 1, 1, 23018.0, 22796.0, 1.23333333333
1105, 08/23/2016, 1, 1, 22985.0, 22878.0, 0.594444444444
1106, 08/24/2016, 1, 0, 23050.0, 22710.0, 1.88888888889
1107, 08/25/2016, 0, 0, 22905.0, 22755.0, 0.833333333333
1108, 08/26/2016, 0, 0, 22996.0, 22819.0, 0.983333333333
1109, 08/29/2016, 0, 0, 22926.0, 22761.0, 0.916666666667
1110, 08/30/2016, 0, 0, 23045.0, 22909.0, 0.755555555556
1111, 08/31/2016, 1, 0, 22973.0, 22857.0, 0.644444444444
1112, 09/01/2016, 1, 0, 23129.0, 22778.0, 1.95
1113, 09/02/2016, 0, 0, 23280.0, 23104.0, 0.977777777778
1114, 09/05/2016, 0, 0, 23638.0, 23473.0, 0.916666666667
1115, 09/06/2016, 0, 0, 23718.0, 23541.0, 0.983333333333
1116, 09/07/2016, 0, 0, 23767.0, 23661.0, 0.588888888889
1117, 09/08/2016, 0, 0, 23850.0, 23662.0, 1.04444444444
1118, 09/09/2016, 0, 0, 24374.0, 23870.0, 2.8
1119, 09/12/2016, 0, 0, 23635.0, 23396.0, 1.32777777778
1120, 09/13/2016, 0, 0, 23634.0, 23335.0, 1.66111111111
1121, 09/14/2016, 1, 0, 23380.0, 23186.0, 1.07777777778
1122, 09/15/2016, 0, 0, 23393.0, 23211.0, 1.01111111111
1123, 09/19/2016, 0, 0, 23622.0, 23433.0, 1.05
1124, 09/20/2016, 0, 0, 23545.0, 23407.0, 0.766666666667
1125, 09/21/2016, 0, 0, 23721.0, 23438.0, 1.57222222222
1126, 09/22/2016, 0, 0, 24084.0, 23719.0, 2.02777777778
1127, 09/23/2016, 0, 0, 23908.0, 23723.0, 1.02777777778
1128, 09/26/2016, 0, 0, 23579.0, 23374.0, 1.13888888889
1129, 09/27/2016, 0, 0, 23666.0, 23259.0, 2.26111111111
1130, 09/28/2016, 1, 1, 23556.0, 23380.0, 0.977777777778
1131, 09/29/2016, 0, 0, 23848.0, 23680.0, 0.933333333333
1132, 09/30/2016, 0, 0, 23511.0, 23290.0, 1.22777777778
1133, 10/03/2016, 0, 0, 23732.0, 23508.0, 1.24444444444
1134, 10/04/2016, 1, 1, 23649.0, 23513.0, 0.755555555556
1135, 10/05/2016, 0, 0, 23843.0, 23533.0, 1.72222222222
1136, 10/06/2016, 0, 0, 23956.0, 23811.0, 0.805555555556
1137, 10/07/2016, 1, 0, 23920.0, 23772.0, 0.822222222222
1138, 10/11/2016, 0, 0, 24077.0, 23402.0, 3.75
1139, 10/12/2016, 1, 1, 23422.0, 23266.0, 0.866666666667
1140, 10/13/2016, 0, 0, 23415.0, 23012.0, 2.23888888889
1141, 10/14/2016, 0, 0, 23246.0, 23092.0, 0.855555555556
1142, 10/17/2016, 0, 0, 23192.0, 22953.0, 1.32777777778
1143, 10/18/2016, 0, 0, 23395.0, 23136.0, 1.43888888889
1144, 10/19/2016, 1, 0, 23431.0, 23223.0, 1.15555555556
1145, 10/20/2016, 0, 0, 23503.0, 23398.0, 0.583333333333
1146, 10/24/2016, 0, 0, 23630.0, 23243.0, 2.15
1147, 10/25/2016, 0, 0, 23625.0, 23514.0, 0.616666666667
1148, 10/26/2016, 0, 0, 23465.0, 23309.0, 0.866666666667
1149, 10/27/2016, 1, 0, 23348.0, 22990.0, 1.98888888889
1150, 10/28/2016, 0, 0, 23167.0, 23003.0, 0.911111111111
1151, 10/31/2016, 0, 0, 23054.0, 22805.0, 1.38333333333
1152, 11/01/2016, 0, 0, 23286.0, 22942.0, 1.91111111111
1153, 11/02/2016, 0, 0, 22936.0, 22779.0, 0.872222222222
1154, 11/03/2016, 0, 0, 22859.0, 22670.0, 1.05
1155, 11/04/2016, 0, 0, 22767.0, 22622.0, 0.805555555556
1156, 11/07/2016, 0, 0, 22875.0, 22653.0, 1.23333333333
1157, 11/08/2016, 1, 0, 22998.0, 22809.0, 1.05
1158, 11/09/2016, 0, 0, 23152.0, 21930.0, 6.78888888889
1159, 11/10/2016, 1, 0, 22938.0, 22797.0, 0.783333333333
1160, 11/11/2016, 0, 0, 22706.0, 22454.0, 1.4
1161, 11/14/2016, 1, 0, 22378.0, 22136.0, 1.34444444444
1162, 11/15/2016, 1, 1, 22412.0, 22243.0, 0.938888888889
1163, 11/16/2016, 0, 0, 22485.0, 22377.0, 0.6
1164, 11/17/2016, 1, 0, 22367.0, 22139.0, 1.26666666667
1165, 11/18/2016, 0, 0, 22333.0, 22150.0, 1.01666666667
1166, 11/21/2016, 0, 0, 22486.0, 22240.0, 1.36666666667
1167, 11/22/2016, 0, 0, 22733.0, 22458.0, 1.52777777778
1168, 11/23/2016, 0, 0, 22819.0, 22640.0, 0.994444444444
1169, 11/24/2016, 0, 0, 22652.0, 22493.0, 0.883333333333
1170, 11/25/2016, 0, 0, 22788.0, 22583.0, 1.13888888889
1171, 11/28/2016, 0, 0, 22978.0, 22730.0, 1.37777777778
1172, 11/29/2016, 0, 0, 22830.0, 22700.0, 0.722222222222
1173, 11/30/2016, 0, 0, 22929.0, 22781.0, 0.822222222222
1174, 12/01/2016, 0, 0, 23018.0, 22886.0, 0.733333333333
1175, 12/02/2016, 0, 0, 22766.0, 22574.0, 1.06666666667
1176, 12/05/2016, 1, 1, 22650.0, 22393.0, 1.42777777778
1177, 12/06/2016, 1, 0, 22796.0, 22669.0, 0.705555555556
1178, 12/07/2016, 0, 0, 22852.0, 22743.0, 0.605555555556
1179, 12/08/2016, 0, 0, 23146.0, 22922.0, 1.24444444444
1180, 12/09/2016, 0, 0, 22875.0, 22746.0, 0.716666666667
1181, 12/12/2016, 0, 0, 22882.0, 22430.0, 2.51111111111
1182, 12/13/2016, 1, 1, 22467.0, 22295.0, 0.955555555556
1183, 12/14/2016, 0, 0, 22648.0, 22483.0, 0.916666666667
1184, 12/15/2016, 1, 0, 22318.0, 21993.0, 1.80555555556
1185, 12/16/2016, 0, 0, 22136.0, 21981.0, 0.861111111111
1186, 12/19/2016, 0, 0, 22007.0, 21792.0, 1.19444444444
1187, 12/20/2016, 0, 0, 21875.0, 21678.0, 1.09444444444
1188, 12/21/2016, 0, 0, 21903.0, 21744.0, 0.883333333333
1189, 12/22/2016, 0, 0, 21819.0, 21603.0, 1.2
